datetime,open,high,low,close,volume
,SPY,SPY,SPY,SPY,SPY
2016-08-05 00:00:00+00:00,184.81577807088328,186.3700650445132,184.81577807088328,186.32736206054688,71892200
2016-08-08 00:00:00+00:00,186.51531033587415,186.6178001396486,185.95167505518037,186.21641540527344,39906500
2016-08-09 00:00:00+00:00,186.28467210770165,186.82268800608992,186.00284805086918,186.32736206054688,51251700
2016-08-10 00:00:00+00:00,186.43840976350796,186.5152673252711,185.51607992898232,185.86622619628906,57941100
2016-08-11 00:00:00+00:00,186.39572778023904,186.97645982940347,186.13098746136046,186.72879028320312,72504300
2016-08-12 00:00:00+00:00,186.42133554357792,186.7800302458213,186.16514365786608,186.5665283203125,61313500
2016-08-15 00:00:00+00:00,186.93376952519927,187.45471481198098,186.92523413828076,187.1045684814453,49813500
2016-08-16 00:00:00+00:00,186.68610608441162,186.754415239482,186.13954162597656,186.13954162597656,53213600
2016-08-17 00:00:00+00:00,186.1736606336789,186.62628362850955,185.33673681715914,186.48963928222656,75134300
2016-08-18 00:00:00+00:00,186.46397828561683,186.9422203592497,186.35296618138582,186.90806579589844,52989300
2016-08-19 00:00:00+00:00,186.43843903423905,186.81420454779516,185.9516613688594,186.63485717773438,75443000
2016-08-22 00:00:00+00:00,186.3957112750905,186.85688271905013,186.0284942281625,186.6262969970703,61368800
2016-08-23 00:00:00+00:00,187.24119631915949,187.54010423953017,186.9422883987888,187.0020751953125,53399200
2016-08-24 00:00:00+00:00,186.85691334206635,186.95085472337053,185.62713999813016,186.0456085205078,71728900
2016-08-25 00:00:00+00:00,185.66127554317524,186.33594894822622,185.5075604065047,185.91748046875,69224800
2016-08-26 00:00:00+00:00,186.10535078200306,187.13015738473075,184.67915952994585,185.56732177734375,122506300
2016-08-29 00:00:00+00:00,185.69545453958983,186.7458804646386,185.66128693081814,186.48114013671875,70502200
2016-08-30 00:00:00+00:00,186.3957281212393,186.6775522444359,185.61859096698421,186.17369079589844,58114500
2016-08-31 00:00:00+00:00,185.8406289512786,185.9601895162898,184.8670606272948,185.6442108154297,85269500
2016-09-01 00:00:00+00:00,185.6356109029932,185.94305413218422,184.4912439508847,185.65269470214844,97844200
2016-09-02 00:00:00+00:00,186.50672308329246,186.91664309101938,185.9174557421788,186.48963928222656,79293900
2016-09-06 00:00:00+00:00,186.77150532691024,187.13018704315655,186.0541418944176,187.05332946777344,56702100
2016-09-07 00:00:00+00:00,186.89107511177937,187.21560226533907,186.42991660562274,187.0362548828125,76554900
2016-09-08 00:00:00+00:00,186.70316378265807,186.97645250829927,186.30177911132483,186.60922241210938,74102900
2016-09-09 00:00:00+00:00,185.2940517287419,185.34529010576694,182.11714204195624,182.14276123046875,221589100
2016-09-12 00:00:00+00:00,181.38269933017335,185.15741189301355,181.31437714876296,184.7560272216797,168110900
2016-09-13 00:00:00+00:00,183.47495862823595,183.73969885448503,181.47658430965947,182.10000610351562,182828800
2016-09-14 00:00:00+00:00,182.15126830185304,183.3554220992557,181.4766080573567,182.03170776367188,134185500
2016-09-15 00:00:00+00:00,181.8694780367378,184.23506988591947,181.6901306934286,183.85076904296875,134427900
2016-09-16 00:00:00+00:00,183.23449158351426,183.41474488225282,182.45342888084258,183.14007568359375,155236400
2016-09-19 00:00:00+00:00,183.7924464630959,184.43618779641704,182.84828726877788,183.17445373535156,80250500
2016-09-20 00:00:00+00:00,184.0327571059094,184.18724872391758,183.14868681099702,183.18301391601562,69665300
2016-09-21 00:00:00+00:00,183.88684635353547,185.42323643914656,183.20018637179064,185.2429962158203,110284400
2016-09-22 00:00:00+00:00,186.25580196538942,186.71071140169641,186.00689444431455,186.41029357910156,76678700
2016-09-23 00:00:00+00:00,186.01547190385105,186.1528065132363,185.29448485000222,185.38890075683594,73630900
2016-09-26 00:00:00+00:00,184.55631536636452,184.73655556931107,183.68940216236516,183.88682556152344,89827300
2016-09-27 00:00:00+00:00,183.72372893489282,185.12278414433544,183.35464386091715,185.02838134765625,78494800
2016-09-28 00:00:00+00:00,185.25158459916122,186.1013278453021,184.2902684316123,185.9468231201172,87411000
2016-09-29 00:00:00+00:00,185.74077945591864,186.14419163494298,183.71514006013925,184.26446533203125,128070600
2016-09-30 00:00:00+00:00,185.0970361399101,186.35876986017539,184.84812865424877,185.6549530029297,117202900
2016-10-03 00:00:00+00:00,185.24297362107262,185.43179232349547,184.57347072524445,185.20863342285156,83512100
2016-10-04 00:00:00+00:00,185.32021027557877,185.54336916520916,183.67223445990277,184.26446533203125,119948100
2016-10-05 00:00:00+00:00,184.89106321546933,185.50905582931773,184.8223959142697,185.07989501953125,72816000
2016-10-06 00:00:00+00:00,184.85671842430108,185.43179232349547,184.31598472332772,185.20863342285156,62927400
2016-10-07 00:00:00+00:00,185.4833336346254,185.65499536358874,183.84393596458239,184.57350158691406,89788300
2016-10-10 00:00:00+00:00,185.5348358154297,185.99832380574585,185.3889226870533,185.5348358154297,51855000
2016-10-11 00:00:00+00:00,185.10567154445468,185.17433885601315,182.46203898573143,183.1916046142578,130367400
2016-10-12 00:00:00+00:00,183.32887728462163,183.95546137949307,182.83104926676788,183.431884765625,73866100
2016-10-13 00:00:00+00:00,182.10153487758862,183.32892862112476,181.28613188259507,182.8311004638672,101357000
2016-10-14 00:00:00+00:00,183.80954618202418,184.27304713185137,182.8482302815632,182.92547607421875,93346200
2016-10-17 00:00:00+00:00,182.89971461584213,183.1572136702012,182.110060453568,182.29031372070312,58275700
2016-10-18 00:00:00+00:00,183.8867940911395,183.94686978285756,183.05422122815347,183.431884765625,76869700
2016-10-19 00:00:00+00:00,183.6980294085555,184.23018471645503,183.33753583575734,183.9211883544922,66519200
2016-10-20 00:00:00+00:00,183.56918245232967,184.1356776851115,182.91686294293942,183.57777404785156,73639800
2016-10-21 00:00:00+00:00,183.57784146335862,183.74950317655933,182.61651229492608,183.66366577148438,89089100
2016-10-24 00:00:00+00:00,184.53911803503095,184.81378719491968,184.09278719868496,184.4447021484375,60146600
2016-10-25 00:00:00+00:00,184.26447575355573,184.52197485427587,183.66365324984093,183.8267364501953,66542300
2016-10-26 00:00:00+00:00,183.0027931394268,184.04135516269668,182.7624509909612,183.45770263671875,75705500
2016-10-27 00:00:00+00:00,184.17865090859547,184.21297801001447,182.8911685057367,182.96841430664062,77220200
2016-10-28 00:00:00+00:00,182.94261034877437,183.62067844644258,181.7152171159875,182.4276123046875,140623200
2016-10-31 00:00:00+00:00,182.76241734970546,182.9855893542831,182.27318083380186,182.43626403808594,61272500
2016-11-01 00:00:00+00:00,182.7624476574243,182.8139579649102,179.90424769711947,181.11447143554688,122781800
2016-11-02 00:00:00+00:00,180.80546160019983,181.19171684432766,179.58664635288605,180.02439880371094,103330800
2016-11-03 00:00:00+00:00,180.23901468127917,180.45359514935666,178.92578326440105,179.200439453125,88939300
2016-11-04 00:00:00+00:00,179.31198705433658,180.1531386417637,178.85707760727243,179.00299072265625,109122100
2016-11-07 00:00:00+00:00,179.00299150234346,182.98560362970932,179.00299150234346,182.95126342773438,109794900
2016-11-08 00:00:00+00:00,182.5564380960772,184.34174874139194,182.29036047387703,183.77525329589844,106772100
2016-11-09 00:00:00+00:00,182.28175479937755,186.3416254149627,182.25600619902065,185.7236328125,258429000
2016-11-10 00:00:00+00:00,186.51331549793616,187.3802157347475,184.72800471881305,186.18714904785156,172113300
2016-11-11 00:00:00+00:00,185.46609317329938,185.99824826028976,184.81377361192582,185.75791931152344,100552700
2016-11-14 00:00:00+00:00,186.28148735383144,186.48748919915772,185.1570884457667,185.90382385253906,94580000
2016-11-15 00:00:00+00:00,186.29012286331468,187.3544464111328,186.08413405189424,187.3544464111328,91652600
2016-11-16 00:00:00+00:00,186.73644010696472,187.23426819301946,186.6162756101203,187.0025177001953,65617700
2016-11-17 00:00:00+00:00,187.15704272236283,188.02394289397336,187.04545671426322,187.9638671875,69797200
2016-11-18 00:00:00+00:00,188.0325235356012,188.20418524017103,187.3630206229664,187.54327392578125,86265800
2016-11-21 00:00:00+00:00,188.11830606399923,188.985205992581,187.97239299267036,188.95945739746094,72402600
2016-11-22 00:00:00+00:00,189.2684939642912,189.508822967917,188.5990041546267,189.32858276367188,67429000
2016-11-23 00:00:00+00:00,188.81360218249452,189.48309205465273,188.61619186043498,189.4315948486328,56620200
2016-11-25 00:00:00+00:00,189.77491298999192,190.16973359584355,189.69765409150062,190.13540649414062,37872300
2016-11-28 00:00:00+00:00,189.8264482142218,190.10110437370557,189.1397881700859,189.24278259277344,76572500
2016-11-29 00:00:00+00:00,189.2770715262414,190.06672577916044,188.976653745513,189.61181640625,69886700
2016-11-30 00:00:00+00:00,190.22982340366502,190.39290660575261,189.0968325872345,189.15692138671875,113291800
2016-12-01 00:00:00+00:00,189.45728229215683,189.45728229215683,188.10113288463475,188.46163940429688,79040500
2016-12-02 00:00:00+00:00,188.54746703282353,189.0452950340586,188.19555210311404,188.55604553222656,74840300
2016-12-05 00:00:00+00:00,189.38865385957408,190.03239505297432,189.19124356074346,189.68907165527344,67837800
2016-12-06 00:00:00+00:00,189.8778805688431,190.32421140962055,189.39722263121195,190.2898712158203,59877400
2016-12-07 00:00:00+00:00,190.13539031438717,192.83909791390192,190.0152258232298,192.77902221679688,110738100
2016-12-08 00:00:00+00:00,192.75329886086237,193.72319341759456,192.4872081484307,193.25111389160156,99714400
2016-12-09 00:00:00+00:00,193.47426539989627,194.43558135317642,193.43992520330906,194.4184112548828,88005800
2016-12-12 00:00:00+00:00,194.32400972798507,194.80468083711352,193.77468441450114,194.1952667236328,102016100
2016-12-13 00:00:00+00:00,194.85619858223612,195.98917643082981,194.83902848086277,195.49134826660156,110477500
2016-12-14 00:00:00+00:00,195.19091653592832,195.89473343151758,193.43993315255847,193.877685546875,142501800
2016-12-15 00:00:00+00:00,194.11798435183368,195.53420952070528,193.88623389070966,194.67588806152344,124972600
2016-12-16 00:00:00+00:00,195.13267690752187,195.193119883098,193.97574987414254,194.29519653320312,156420200
2016-12-19 00:00:00+00:00,194.47650092007393,195.14130774183513,194.32972778329568,194.71824645996094,90341100
2016-12-20 00:00:00+00:00,195.25353044595224,195.6161619153892,195.0204271537842,195.46937561035156,89838800
2016-12-21 00:00:00+00:00,195.33983398151253,195.51250744302163,194.9254150390625,194.9254150390625,67909000
2016-12-22 00:00:00+00:00,194.77868992388466,194.8995626941334,194.1915842011451,194.5887451171875,56219100
2016-12-23 00:00:00+00:00,194.6319137581081,194.88230155005348,194.44198211565433,194.87367248535156,36697800
2016-12-27 00:00:00+00:00,195.1412868081103,195.75427965629947,195.1240155073586,195.3571319580078,42672500
2016-12-28 00:00:00+00:00,195.61622399607054,195.63348212931632,193.6304452185624,193.74267578125,64095000
2016-12-29 00:00:00+00:00,193.8116781541725,194.1656673706514,193.25911508358175,193.69944763183594,48696100
2016-12-30 00:00:00+00:00,194.0275091129091,194.11385243836685,192.30074799688836,192.991455078125,108998300
2017-01-03 00:00:00+00:00,194.29517831857413,194.9772564188593,193.29366676331898,194.46786499023438,91366500
2017-01-04 00:00:00+00:00,194.79591997439806,195.771544234157,194.7872909113898,195.62477111816406,78744400
2017-01-05 00:00:00+00:00,195.35714508328138,195.62479097927357,194.6750669862593,195.46937561035156,78379000
2017-01-06 00:00:00+00:00,195.58167161110455,196.6349973489693,195.03773743564167,196.1687774658203,71559900
2017-01-09 00:00:00+00:00,195.90969783980825,196.0478418995289,195.48663659721726,195.52117919921875,46939700
2017-01-10 00:00:00+00:00,195.53843732607686,196.37591757368713,195.1326473844866,195.52117919921875,63771900
2017-01-11 00:00:00+00:00,195.43482411158368,196.07373046875,194.77001739154568,196.07373046875,74650000
2017-01-12 00:00:00+00:00,195.55570364013695,195.77154878764264,194.22610332812465,195.58160400390625,72113200
2017-01-13 00:00:00+00:00,195.75430571982696,196.33276921767424,195.71977628786865,196.0305938720703,62717900
2017-01-17 00:00:00+00:00,195.3916444736291,195.79743437424548,194.95132514864042,195.33984375,61240800
2017-01-18 00:00:00+00:00,195.59022969275696,195.81471707374104,195.03766665164105,195.77154541015625,54793300
2017-01-19 00:00:00+00:00,195.84923272080388,195.987376764899,194.61460490882422,195.04629516601562,66608800
2017-01-20 00:00:00+00:00,195.72835108023335,196.2550136970366,195.09808702213786,195.7628936767578,129168600
2017-01-23 00:00:00+00:00,195.76288347002838,195.82331324958463,194.49371318380827,195.25347900390625,75061600
2017-01-24 00:00:00+00:00,195.46930414411884,196.91978996911936,195.35707365808165,196.50537109375,95555300
2017-01-25 00:00:00+00:00,197.455133515812,198.20628356933594,197.2910890998224,198.20628356933594,84437700
2017-01-26 00:00:00+00:00,198.05951426712176,198.327173332776,197.7227963432621,197.99908447265625,59970700
2017-01-27 00:00:00+00:00,198.07675100867226,198.22352411150052,197.50691672182785,197.688232421875,59711100
2017-01-30 00:00:00+00:00,196.99760269067824,197.02350306168475,195.47805717033017,196.46231079101562,79737300
2017-01-31 00:00:00+00:00,195.9701453099324,196.5054502961024,195.40032406693263,196.44500732421875,75880800
2017-02-01 00:00:00+00:00,196.4450497374177,197.36023135846395,195.93565818217823,196.5227508544922,79117700
2017-02-02 00:00:00+00:00,196.5227219216068,196.93715416661635,195.83202786154703,196.65223693847656,69657600
2017-02-03 00:00:00+00:00,197.55877248141195,198.18903668573455,197.24795491128205,198.00772094726562,80563200
2017-02-06 00:00:00+00:00,197.60190105740523,197.9990619046049,197.3169838967462,197.65370178222656,57790100
2017-02-07 00:00:00+00:00,198.04221250519157,198.28395797807633,197.47237824447453,197.66232299804688,57931200
2017-02-08 00:00:00+00:00,197.66236988660492,198.05088854775087,197.11843585651454,197.92138671875,51566200
2017-02-09 00:00:00+00:00,197.92135251854037,199.3977258106109,197.92135251854037,199.09555053710938,65955200
2017-02-10 00:00:00+00:00,199.44090624989494,200.1057129594876,199.1128174264858,199.8812255859375,66015900
2017-02-13 00:00:00+00:00,200.37336624510309,201.22811776053453,200.3474658816787,200.96910095214844,55182100
2017-02-14 00:00:00+00:00,200.78779556699018,201.78069118787627,200.44244858746455,201.7720489501953,71109000
2017-02-15 00:00:00+00:00,201.55619265961616,203.01530793966828,201.50439193296327,202.8253631591797,86785800
2017-02-16 00:00:00+00:00,202.85128382436127,203.0325995599349,201.90157300101112,202.6527099609375,84722400
2017-02-17 00:00:00+00:00,201.9879296710311,202.97218322753906,201.97065836677095,202.97218322753906,77204100
2017-02-21 00:00:00+00:00,203.34344305935187,204.35359698144185,203.3348008201812,204.18092346191406,88946100
2017-02-22 00:00:00+00:00,203.77512901838926,204.22407752457949,203.6110845674508,203.99960327148438,62115200
2017-02-23 00:00:00+00:00,204.5176001420342,204.53485826860089,203.37793142979874,204.13771057128906,74615900
2017-02-24 00:00:00+00:00,203.29161757498488,204.43990226843368,203.2484459068218,204.39674377441406,82381600
2017-02-27 00:00:00+00:00,204.3104117924004,204.88887529033158,204.06003718176973,204.71620178222656,56515400
2017-02-28 00:00:00+00:00,204.33629348744313,204.57803901152806,203.77510134384804,204.1636199951172,96961900
2017-03-01 00:00:00+00:00,205.82130952261866,207.4876410025438,205.80403822111904,207.0214080810547,149158200
2017-03-02 00:00:00+00:00,206.83149833372394,206.84014057300965,205.66594218078856,205.71774291992188,70246000
2017-03-03 00:00:00+00:00,205.63132285346012,206.01121236423276,205.2514333426875,205.84716796875,81974300
2017-03-06 00:00:00+00:00,205.05290667695087,205.5881984702343,204.62984541100997,205.23422241210938,55391500
2017-03-07 00:00:00+00:00,204.9320333839673,205.28602261532427,204.41399971982818,204.6212158203125,65103700
2017-03-08 00:00:00+00:00,204.91475357997692,205.17377040129966,204.1031736877656,204.24131774902344,78168800
2017-03-09 00:00:00+00:00,204.36220687982436,204.82843983038214,203.53336879416761,204.50035095214844,90683900
2017-03-10 00:00:00+00:00,205.45869499173256,205.50186665919932,204.267225475195,205.21694946289062,81991700
2017-03-13 00:00:00+00:00,205.1565122041711,205.36372830929346,204.82843650540687,205.320556640625,57256800
2017-03-14 00:00:00+00:00,204.77662713272062,204.8284410407562,203.92188867522026,204.53488159179688,59880800
2017-03-15 00:00:00+00:00,205.10468061947526,206.72784026341827,204.87156418304605,206.30477905273438,96081800
2017-03-16 00:00:00+00:00,206.4429360696499,206.52063716195985,205.57092640517246,205.8990020751953,78344000
2017-03-17 00:00:00+00:00,206.1617540442583,206.35252518012385,205.53741455078125,205.53741455078125,89002100
2017-03-20 00:00:00+00:00,205.53738617631493,205.82354284060926,204.921726603114,205.3119354248047,52537000
2017-03-21 00:00:00+00:00,205.9189845768959,206.04038320413133,202.5458228292919,202.67588806152344,131809300
2017-03-22 00:00:00+00:00,202.7105512985133,203.4389429554005,202.086211812194,203.1527862548828,97569200
2017-03-23 00:00:00+00:00,203.15277354263802,204.07193627568725,202.5631269710424,202.9359893798828,100410300
2017-03-24 00:00:00+00:00,203.23950426698332,203.8118044338847,202.00817173901973,202.78858947753906,112504900
2017-03-27 00:00:00+00:00,201.115011690091,202.8406185139592,200.83753482201902,202.58047485351562,87454500
2017-03-28 00:00:00+00:00,202.27699348014863,204.47951500442747,202.16426146852515,204.05462646484375,93483900
2017-03-29 00:00:00+00:00,203.7684315312076,204.47947665285002,203.542967550248,204.24534606933594,61950400
2017-03-30 00:00:00+00:00,204.18467623434705,205.09517239970486,204.01125154367315,204.89572143554688,56737900
2017-03-31 00:00:00+00:00,204.55752452869268,205.08647839915892,204.36675341269142,204.41879272460938,73733100
2017-04-03 00:00:00+00:00,204.47086407829386,204.67030184137948,202.8319760235552,204.0633087158203,85546500
2017-04-04 00:00:00+00:00,203.77712220969664,204.28006307781868,203.39557994895193,204.19334411621094,56466200
2017-04-05 00:00:00+00:00,204.8697080740373,205.8495767604278,203.37823191994707,203.5863494873047,108800600
2017-04-06 00:00:00+00:00,203.72515345668833,204.67899614552016,203.28290515207158,204.15872192382812,69135800
2017-04-07 00:00:00+00:00,203.90717152843487,204.6442429502869,203.46493661419655,203.95053100585938,74412300
2017-04-10 00:00:00+00:00,204.08927636892926,204.8696940380048,203.54297606170348,204.07192993164062,67615300
2017-04-11 00:00:00+00:00,203.69040229352734,203.9331995071442,202.33767118010337,203.8291473388672,88045300
2017-04-12 00:00:00+00:00,203.55166222394791,203.7424333456889,202.7105386139413,202.9359893798828,81864400
2017-04-13 00:00:00+00:00,202.59777315095437,203.33484447515767,201.61790466308594,201.61790466308594,92880400
2017-04-17 00:00:00+00:00,202.1382560907117,203.40428161621094,201.93881833535443,203.40428161621094,68405400
2017-04-18 00:00:00+00:00,202.66720650587894,203.33490552214707,202.11223950353397,202.79727172851562,83225800
2017-04-19 00:00:00+00:00,203.3609019208942,203.7337643495707,202.198928690804,202.4243927001953,68699900
2017-04-20 00:00:00+00:00,203.04003523197187,204.5141780780443,202.71919891513377,204.07192993164062,92572200
2017-04-21 00:00:00+00:00,203.99389845187585,204.0459245342356,203.02270963061275,203.4215850830078,110389800
2017-04-24 00:00:00+00:00,205.6674495615396,205.86690050339837,203.39555593536755,205.65878295898438,119209900
2017-04-25 00:00:00+00:00,206.3005169921576,207.2023334323872,206.2137980205294,206.85548400878906,76698300
2017-04-26 00:00:00+00:00,206.820727343666,207.7052103019597,206.68199555588632,206.725341796875,84702500
2017-04-27 00:00:00+00:00,207.0462306188551,207.20230887153625,206.3611852259836,206.89881896972656,57410300
2017-04-28 00:00:00+00:00,207.15893639427176,207.1849494347533,206.31781280148894,206.44789123535156,63532800
2017-05-01 00:00:00+00:00,206.96820068359375,207.3931024699073,206.55197873322894,206.96820068359375,66882500
2017-05-02 00:00:00+00:00,207.10697260945435,207.22837124536892,206.63872450848646,207.04627990722656,57375700
2017-05-03 00:00:00+00:00,207.0462310779163,207.1416166430293,206.11838846895753,206.7947540283203,73137700
2017-05-04 00:00:00+00:00,207.0982577994396,207.1762969261933,206.1877616262789,207.0375518798828,61462700
2017-05-05 00:00:00+00:00,207.41042618596828,207.87000757135223,206.96817800766829,207.8526611328125,62001300
2017-05-08 00:00:00+00:00,207.89606282373038,208.04347450260826,207.39312185561013,207.81802368164062,48385700
2017-05-09 00:00:00+00:00,208.07815789481648,208.2775956593231,207.2803803738743,207.6272430419922,51363200
2017-05-10 00:00:00+00:00,207.58383915389945,208.00006103515625,207.3757215975435,208.00006103515625,54293800
2017-05-11 00:00:00+00:00,207.54918226903493,207.73995340874978,206.49127439660043,207.5751953125,62358300
2017-05-12 00:00:00+00:00,207.323702823502,207.61852611513942,206.9595070106342,207.2283172607422,53912700
2017-05-15 00:00:00+00:00,207.65319984865886,208.49432339778545,207.6358534120865,208.3729248046875,61918900
2017-05-16 00:00:00+00:00,208.66775380957856,208.69376684942557,207.79195059466826,208.18215942382812,51241800
2017-05-17 00:00:00+00:00,208.18215632905066,208.18215632905066,204.4274532666438,204.4881591796875,172174100
2017-05-18 00:00:00+00:00,204.41010595585502,206.1617255836018,204.14996233090974,205.3119354248047,107047700
2017-05-19 00:00:00+00:00,205.79753343459836,207.3150225035401,205.74550735498167,206.64732360839844,115011400
2017-05-22 00:00:00+00:00,207.15896046579584,207.8613523347789,207.08960117075563,207.69659423828125,61010600
2017-05-23 00:00:00+00:00,208.06943948844685,208.32091653014805,207.68789723997293,208.15615844726562,48341700
2017-05-24 00:00:00+00:00,208.39032081938808,208.7458368492494,208.05212476731114,208.64178466796875,46927700
2017-05-25 00:00:00+00:00,209.1533673617428,209.9164518843952,208.94526302389642,209.6389617919922,64071700
2017-05-26 00:00:00+00:00,209.44817144575288,209.76034115533866,209.37013232622007,209.59559631347656,46629900
2017-05-30 00:00:00+00:00,209.27482913067374,209.66503811336082,209.11875083018288,209.41357421875,35201900
2017-05-31 00:00:00+00:00,209.70831480588197,209.7430076799328,208.6677535190861,209.36146545410156,91796000
